HR,COLOR,GLON,GLAT
830,ffffffff,153.91,-30.53
831,ffffffff,147.54,-19.84
832,ffffffff,169.58,-59.04
833,ffffffff,75.89,-49.05
834,ffffffff,139.14,-3.18
835,ffffffff,121.01,-63.93
836,ffffffff,158.93,-37.04
837,ffffffff,72.24,-46
838,ffffffff,152.98,-28.61
839,ffffffff,138.2,-0.94
840,ffffffff,147.25,-18.86
841,ffffffff,128.21,-64.02
842,ffffffff,143.38,-11.2
843,ffffffff,149.07,-21.64
844,ffffffff,145.88,-63.29
845,ffffffff,138.36,-63.79
846,ffffffff,140.73,-5.63
847,ffffffff,161.17,-38.72
848,ffffffff,120.59,-63.34
849,ffffffff,142.83,-9.54
850,ffffffff,153.2,-62.09
851,ffffffff,120.99,-63.28
852,ffffffff,77.25,-49.46
853,ffffffff,111.99,-62.21
854,ffffffff,141.02,-5.74
855,ffffffff,147.81,-18.55
856,ffffffff,160.59,-37.33
857,ffffffff,167.94,-58.26
858,ffffffff,131.86,-63.47
859,ffffffff,172.98,-56.35
860,ffffffff,137.21,2.15
861,ffffffff,135.96,4.67
862,ffffffff,150.04,-61.94
863,ffffffff,115.38,-62.12
864,ffffffff,142.08,-6.89
865,ffffffff,143.97,-10.53
866,ffffffff,77.57,-49.13
867,ffffffff,159.93,-35.45
868,ffffffff,94.54,-57.38
869,ffffffff,160.29,-35.62
870,ffffffff,167.75,-43.37
871,ffffffff,93.08,-56.8
872,ffffffff,66.65,-39.77
873,ffffffff,151.88,-23.77
874,ffffffff,172.85,-55.31
875,ffffffff,179.64,-52.04
876,ffffffff,148.45,-17.9
877,ffffffff,171.55,-46.17
878,ffffffff,158.88,-33.22
879,ffffffff,148.04,-16.92
880,ffffffff,76.25,-47.86
881,ffffffff,129.08,18.19
882,ffffffff,150.45,-20.78
883,ffffffff,146.54,-61.47
884,ffffffff,133.92,-62.31
885,ffffffff,144.44,-10.22
886,ffffffff,147.5,-15.64
887,ffffffff,158.69,-32.51
888,ffffffff,158.69,-32.51
889,ffffffff,146.98,-61.25
890,ffffffff,142.11,-5.63
891,ffffffff,142.11,-5.63
892,ffffffff,179.79,-51.03
893,ffffffff,116.29,-61.42
894,ffffffff,149.09,-18.11
895,ffffffff,170.99,-55.34
896,ffffffff,168.21,-42.41
897,ffffffff,112.14,-60.74
898,ffffffff,112.15,-60.73
899,ffffffff,179.67,-50.64
900,ffffffff,135.9,-61.85
901,ffffffff,143.43,-61.27
902,ffffffff,166.8,-40.74
903,ffffffff,128.27,-61.79
904,ffffffff,179.53,-50.7
905,ffffffff,156.02,-27.9
906,ffffffff,128.14,20.05
907,ffffffff,173.38,-53.64
908,ffffffff,172.01,-44.75
909,ffffffff,77.15,-47.79
910,ffffffff,173.08,-45.39
911,ffffffff,173.32,-45.59
912,ffffffff,169.97,-54.8
913,ffffffff,174.69,-52.74
914,ffffffff,137.52,-61.23
915,ffffffff,142.07,-4.34
916,ffffffff,155.26,-26.19
917,ffffffff,172.96,-53.34
918,ffffffff,140.59,-1.5
919,ffffffff,146.46,-60.29
920,ffffffff,140.92,-2.04
921,ffffffff,149.6,-17.01
922,ffffffff,137.14,5
923,ffffffff,148.7,-15.49
924,ffffffff,163.84,-36.22
925,ffffffff,172.7,-52.98
926,ffffffff,176.17,-46.77
927,ffffffff,157.53,-28.47
928,ffffffff,157.53,-28.47
929,ffffffff,100.64,-57.5
930,ffffffff,143.14,-5.21
931,ffffffff,166.31,-38.06
932,ffffffff,132.11,14.08
933,ffffffff,145.59,-9.47
934,ffffffff,82.57,-50.34
935,ffffffff,174.13,-51.62
936,ffffffff,148.98,-14.9
937,ffffffff,144.58,-7.39
938,ffffffff,162.98,-34.21
939,ffffffff,70.07,-41.76
940,ffffffff,162.53,-33.35
941,ffffffff,147.12,-11.43
942,ffffffff,170.83,-41.3
943,ffffffff,137.72,-59.84
944,ffffffff,156.01,-24.78
945,ffffffff,156.9,-25.75
946,ffffffff,157.54,-26.48
947,ffffffff,150.23,-15.73
948,ffffffff,168.4,-38.41
949,ffffffff,146.06,-8.71
950,ffffffff,148.87,-13.3
951,ffffffff,162.6,-32.14
952,ffffffff,167.61,-37.4
953,ffffffff,145.37,-58.5
954,ffffffff,157.68,-25.95
955,ffffffff,175.81,-49.29
956,ffffffff,145.96,-8.25
957,ffffffff,158.71,-55.78
958,ffffffff,173.4,-41.99
959,ffffffff,72.93,-43.42
960,ffffffff,98.78,-55.59
961,ffffffff,130.66,17.16
962,ffffffff,178.5,-47.34
963,ffffffff,135.25,-59.04
964,ffffffff,141.57,-0.41
965,ffffffff,126.5,23.2
966,ffffffff,149.24,-12.92
967,ffffffff,137.24,6.93
968,ffffffff,106.18,-56.96
969,ffffffff,144.89,-5.66
970,ffffffff,121.79,-58.76
971,ffffffff,156.23,-22.85
972,ffffffff,162.38,-30.62
973,ffffffff,147.87,-10.41
974,ffffffff,133.64,-58.76
975,ffffffff,154.91,-20.9
976,ffffffff,153.87,-19.35
977,ffffffff,86.7,-50.9
978,ffffffff,155.47,-21.36
979,ffffffff,150.73,-14.39
980,ffffffff,140.59,-58
981,ffffffff,64.66,-36.05
982,ffffffff,148.85,-11.36
983,ffffffff,172.14,-49.63
984,ffffffff,168.42,-51.31
985,ffffffff,137.46,7.06
986,ffffffff,151.51,-15.34
987,ffffffff,145.6,-6.06
988,ffffffff,167.81,-51.33
989,ffffffff,145.74,-6.12
990,ffffffff,131.63,-58.26
991,ffffffff,154.63,-19.43
992,ffffffff,177.48,-46.1
993,ffffffff,135.39,-57.71
994,ffffffff,146.74,-56.46
995,ffffffff,159.34,-25.11
996,ffffffff,178.22,-43.08
997,ffffffff,153.38,-55.15
998,ffffffff,101.19,-54.94
999,ffffffff,158.14,-23.46
1000,ffffffff,160.37,-26.17
1001,ffffffff,146.67,-6.74
1002,ffffffff,149.81,-11.58
1003,ffffffff,147.91,-56
1004,ffffffff,143.79,-56.59
1005,ffffffff,163.66,-29.64
1006,ffffffff,80.88,-47.22
1007,ffffffff,178.32,-42.54
1008,ffffffff,109.22,-56.11
1009,ffffffff,138.46,6.44
1010,ffffffff,81,-47.23
1011,ffffffff,146.78,-6.5
1012,ffffffff,159.43,-24.38
1013,ffffffff,139.25,-56.82
1014,ffffffff,76.17,-44.38
1015,ffffffff,164.27,-29.73
1016,ffffffff,144.46,-56.07
1017,ffffffff,146.57,-5.86
1018,ffffffff,140.96,-56.3
1019,ffffffff,156.09,-19.3
1020,ffffffff,144.5,-2.36
1021,ffffffff,101.6,-54.29
1022,ffffffff,161.78,-26.39
1023,ffffffff,177.72,-41.26
1024,ffffffff,168.2,-49.2
1025,ffffffff,66.34,-37.01
1026,ffffffff,151.58,-12.91
1027,ffffffff,164.58,-29.43
1028,ffffffff,170.87,-35.66
1029,ffffffff,147.2,-6.33
1030,ffffffff,174.12,-38.16
1031,ffffffff,128.05,-56.71
1032,ffffffff,134.7,12.72
1033,ffffffff,141.25,3.09
1034,ffffffff,147.52,-6.19
1035,ffffffff,141.5,2.88
1036,ffffffff,166.64,-30.61
1037,ffffffff,147.19,-5.46
1038,ffffffff,174.01,-37.25
1039,ffffffff,171.47,-35.06
1040,ffffffff,142.19,2.06
1041,ffffffff,156.6,-18.61
1042,ffffffff,122.26,-56.16
1043,ffffffff,141.94,2.49
1044,ffffffff,147.45,-5.7
1045,ffffffff,137.63,-55.7
1046,ffffffff,144.14,-0.75
1047,ffffffff,148.93,-7.8
1048,ffffffff,163.95,-27.29
1049,ffffffff,112.22,-55.3
1050,ffffffff,162.65,-50.01
1051,ffffffff,148.42,-6.73
1052,ffffffff,148.48,-6.83
1053,ffffffff,73.93,-42.15
1054,ffffffff,122.73,-55.85
1055,ffffffff,134.1,14.14
1056,ffffffff,147.9,-5.74
1057,ffffffff,0,
1058,ffffffff,122.44,-55.71
1059,ffffffff,147.84,-5.56
1060,ffffffff,168.14,-47.34
1061,ffffffff,173.32,-35.55
1062,ffffffff,160.45,-50.32
1063,ffffffff,148.68,-6.65
1064,ffffffff,74.35,-42.24
1065,ffffffff,161.21,-23.17
1066,ffffffff,172.07,-34.32
1067,ffffffff,178.04,-39.07
1068,ffffffff,142.64,2.24
1069,ffffffff,149.87,-8.22
1070,ffffffff,170.04,-46.18
1071,ffffffff,143.17,1.52
1072,ffffffff,150.61,-9.18
1073,ffffffff,144.84,-0.84
1074,ffffffff,156.32,-16.75
1075,ffffffff,110.79,-54.41
1076,ffffffff,112.94,-54.61
1077,ffffffff,142.05,3.39
1078,ffffffff,153.72,-13.09
1079,ffffffff,175.51,-36.55
1080,ffffffff,132.81,16.2
1081,ffffffff,103.13,-53
1082,ffffffff,140.17,-54.18
1083,ffffffff,81.64,-45.94
1084,ffffffff,164.14,-48.04
1085,ffffffff,168.8,-30.19
1086,ffffffff,163.95,-25.14
1087,ffffffff,149.17,-6.09
1088,ffffffff,146.48,-52.78
1089,ffffffff,178.7,-38.17
1090,ffffffff,98.71,-51.65
1091,ffffffff,163.31,-47.9
1092,ffffffff,77.77,-43.68
1093,ffffffff,130.77,-54.48
1094,ffffffff,144.23,1.13
1095,ffffffff,129.39,-54.4
1096,ffffffff,84.28,-46.68
1097,ffffffff,152.76,-10.44
1098,ffffffff,161.34,-48.26
1099,ffffffff,175.09,-41.57
1100,ffffffff,152.53,-50.85
1101,ffffffff,174.88,-41.66
1102,ffffffff,171.46,-31.35
1103,ffffffff,167.43,-27.13
1104,ffffffff,78.87,-43.84
1105,ffffffff,140.84,6.44
1106,ffffffff,115.15,-53.51
1107,ffffffff,125.76,24.91
1108,ffffffff,165.71,-45.81
1109,ffffffff,66.21,-35.8
1110,ffffffff,170.9,-30.28
1111,ffffffff,167.73,-44.75
1112,ffffffff,142.87,3.9
1113,ffffffff,156.37,-14.04
1114,ffffffff,135.84,-53.08
1115,ffffffff,176.99,-39.42
1116,ffffffff,170.18,-43.37
1117,ffffffff,161.72,-47.14
1118,ffffffff,164.54,-23.55
1119,ffffffff,172.62,-41.97
1120,ffffffff,155.17,-49.12
1121,ffffffff,167.9,-44.18
1122,ffffffff,150.28,-5.77
1123,ffffffff,158.92,-16.7
1124,ffffffff,138.68,9.84
1125,ffffffff,159.64,-47.4
1126,ffffffff,169,-27.51
1127,ffffffff,149.99,-5.06
1128,ffffffff,148.73,-50.46
1129,ffffffff,141.1,6.81
1130,ffffffff,151.56,-6.92
1131,ffffffff,160.36,-17.74
1132,ffffffff,169.31,-27.3
1133,ffffffff,157.64,-14.49
1134,ffffffff,129.12,-52.77
1135,ffffffff,153.83,-9.63
1136,ffffffff,161.9,-46
1137,ffffffff,168.47,-26.26
1138,ffffffff,136.55,12.86
1139,ffffffff,160.95,-46.28
1140,ffffffff,166.04,-23.73
1141,ffffffff,152,-7.11
1142,ffffffff,166.18,-23.85
1143,ffffffff,120.24,-52.69
1144,ffffffff,165.7,-23.26
1145,ffffffff,165.98,-23.53
1146,ffffffff,171.68,-41.08
1147,ffffffff,145.85,1.1
1148,ffffffff,136.31,13.27
1149,ffffffff,166.17,-23.51
1150,ffffffff,172.52,-40.49
1151,ffffffff,166.05,-23.36
1152,ffffffff,166.09,-23.36
1153,ffffffff,178.72,-36.39
1154,ffffffff,66.52,-35.59
1155,ffffffff,140.02,8.75
1156,ffffffff,166.57,-23.75
1157,ffffffff,114.81,-52.14
1158,ffffffff,141.45,7.03
1159,ffffffff,179.33,-35.81
1160,ffffffff,149.16,-2.9
1161,ffffffff,145.3,2.19
1162,ffffffff,158.45,-46.47
1163,ffffffff,160.08,-16.25
1164,ffffffff,161.02,-17.33
1165,ffffffff,166.67,-23.45
1166,ffffffff,138.26,11.18
1167,ffffffff,103.24,-50.51
1168,ffffffff,94.2,-48.46
1169,ffffffff,104.33,-50.63
1170,ffffffff,153.52,-8.1
1171,ffffffff,133.19,-51.61
1172,ffffffff,167.33,-23.83
1173,ffffffff,142.66,-50.32
1174,ffffffff,177.17,-32.53
1175,ffffffff,80.76,-43.54
1176,ffffffff,153.02,-7.22
1177,ffffffff,160.7,-16.42
1178,ffffffff,167.01,-23.23
1179,ffffffff,132.25,-51.5
1180,ffffffff,166.96,-23.17
1181,ffffffff,141.63,-50.3
1182,ffffffff,172.35,-39.43
1183,ffffffff,167.37,-23.4
1184,ffffffff,131.81,-51.4
1185,ffffffff,168.5,-24.44
1186,ffffffff,122.26,-51.73
1187,ffffffff,145.96,-49.27
1188,ffffffff,166.1,-21.93
1189,ffffffff,119.83,-51.53
1190,ffffffff,119.83,-51.53
1191,ffffffff,160.23,-15.14
1192,ffffffff,145.22,3.22
1193,ffffffff,168.97,-24.32
1194,ffffffff,176.12,-30.7
1195,ffffffff,122.12,-51.4
1196,ffffffff,136.36,13.96
1197,ffffffff,162.44,-17.52
1198,ffffffff,151.15,-3.98
1199,ffffffff,177.93,-34.88
1200,ffffffff,121.76,-51.16
1201,ffffffff,172.94,-27.41
1202,ffffffff,165.51,-41.74
1203,ffffffff,162.29,-16.69
1204,ffffffff,142.28,7.42
1205,ffffffff,143.53,5.9
1206,ffffffff,148.94,-47.44
1207,ffffffff,151.94,-4.33
1208,ffffffff,70.87,-37.8
1209,ffffffff,163.08,-17.14
1210,ffffffff,150.2,-2.1
1211,ffffffff,167.91,-40.1
1212,ffffffff,167.9,-40.1
1213,ffffffff,140,-49.14
1214,ffffffff,124.43,-50.53
1215,ffffffff,160.47,-13.97
1216,ffffffff,105.57,-49.37
1217,ffffffff,157.03,-44.47
1218,ffffffff,169.59,-23.16
1219,ffffffff,115.62,-50.23
1220,ffffffff,157.35,-10.09
1221,ffffffff,169.1,-22.63
1222,ffffffff,168.19,-21.64
1223,ffffffff,160.9,-13.96
1224,ffffffff,176.51,-34.22
1225,ffffffff,159.71,-43.1
1226,ffffffff,158.23,-10.89
1227,ffffffff,97.21,-47.64
1228,ffffffff,160.37,-13.11
1229,ffffffff,158.42,-10.75
1230,ffffffff,130.51,20.91
1231,ffffffff,154.84,-44.47
1232,ffffffff,164.32,-40.48
1233,ffffffff,179.93,-30.98
1234,ffffffff,159.9,-11.91
1235,ffffffff,155.8,-43.75
1236,ffffffff,83.26,-43.11
1237,ffffffff,174.34,-26.15
1238,ffffffff,173.65,-25.5
1239,ffffffff,178.37,-29.38
1240,ffffffff,140.35,-47.62
1241,ffffffff,139.15,12.18
1242,ffffffff,145.51,5.03
1243,ffffffff,179.24,-30.8
1244,ffffffff,168.12,-37.81
1245,ffffffff,91.5,-45.53
1246,ffffffff,130.77,-48.71
1247,ffffffff,85.98,-43.78
1248,ffffffff,141.38,9.91
1249,ffffffff,169.26,-36.87
1250,ffffffff,99.18,-47.14
1251,ffffffff,175.32,-33.06
1252,ffffffff,169.67,-20.79
1253,ffffffff,174.69,-33.28
1254,ffffffff,177.22,-31.53
1255,ffffffff,149.18,1.4
1256,ffffffff,171.28,-22.15
1257,ffffffff,172.1,-34.77
1258,ffffffff,145.43,-45.74
1259,ffffffff,145.38,-45.7
1260,ffffffff,143.68,7.66
1261,ffffffff,151.63,-1.32
1262,ffffffff,171.44,-22.1
1263,ffffffff,150.06,-44.34
1264,ffffffff,85.19,-43.21
1265,ffffffff,154.83,-42.77
1266,ffffffff,86.56,-43.64
1267,ffffffff,144.97,-45.53
1268,ffffffff,167.43,-17.96
1269,ffffffff,166.46,-16.9
1270,ffffffff,145.48,6.01
1271,ffffffff,60.8,-30.56
1272,ffffffff,159.3,-40.65
1273,ffffffff,153.65,-3.04
1274,ffffffff,144.68,-45.33
1275,ffffffff,134.69,-47.18
1276,ffffffff,148.92,2.27
1277,ffffffff,160.43,-10.42
1278,ffffffff,160.27,-10.15
1279,ffffffff,177.38,-26.33
1280,ffffffff,175.63,-24.83
1281,ffffffff,137.15,15.1
1282,ffffffff,139.73,12.48
1283,ffffffff,174,-23.09
1284,ffffffff,179.11,-27.24
1285,ffffffff,112.07,-47.57
1286,ffffffff,163.77,-13.03
1287,ffffffff,168.96,-18.08
1288,ffffffff,149.68,-43.12
1289,ffffffff,128.4,23.4
1290,ffffffff,160.81,-38.76
1291,ffffffff,107.79,-47.02
1292,ffffffff,173.42,-31.73
1293,ffffffff,158.6,-39.58
1294,ffffffff,83.11,-41.65
1295,ffffffff,176.47,-24.06
1296,ffffffff,147.69,4.73
1297,ffffffff,172.42,-20.55
1298,ffffffff,160.68,-38.39
1299,ffffffff,123.37,-47.05
1300,ffffffff,144.28,-43.99
1301,ffffffff,161.1,-9.47
1302,ffffffff,113.5,-47.02
1303,ffffffff,153.94,-1.82
1304,ffffffff,128.84,23.15
1305,ffffffff,144.78,8.04
1306,ffffffff,159.45,-7.54
1307,ffffffff,177.31,-28.42
1308,ffffffff,176.14,-29.25
1309,ffffffff,175.07,-29.96
1310,ffffffff,179.49,-26.76
1311,ffffffff,176.4,-28.94
1312,ffffffff,166.46,-35.07
1313,ffffffff,147.62,5.21
1314,ffffffff,150.54,2.13
1315,ffffffff,176.96,-28.34
1316,ffffffff,110.09,-46.51
1317,ffffffff,130.89,21.5
1318,ffffffff,156.42,-39.45
1319,ffffffff,178.59,-24.7
1320,ffffffff,175.79,-28.85
1321,ffffffff,173.34,-30.5
1322,ffffffff,173.32,-30.5
1323,ffffffff,115.93,-46.58
1324,ffffffff,153.02,-0.09
1325,ffffffff,159.28,-38
1326,ffffffff,113.12,-46.41
1327,ffffffff,142.72,10.66
1328,ffffffff,158.72,-5.93
1329,ffffffff,174.61,-21.03
1330,ffffffff,153.3,-0.16
1331,ffffffff,173.99,-20.17
1332,ffffffff,160.24,-37.03
1333,ffffffff,152.8,0.57
1334,ffffffff,175.83,-27.93
1335,ffffffff,146,7.67
1336,ffffffff,85.68,-41.65
1337,ffffffff,159.24,-5.89
1338,ffffffff,100.16,-44.79
1339,ffffffff,174.52,-20.28
1340,ffffffff,86.06,-41.72
1341,ffffffff,174.04,-19.83
1342,ffffffff,149.03,4.7
1343,ffffffff,164.47,-10.95
1344,ffffffff,166.35,-12.81
1345,ffffffff,143.13,-42.62
1346,ffffffff,179.08,-23.82
1347,ffffffff,125.33,-45.47
1348,ffffffff,169.83,-15.94
1349,ffffffff,176.19,-27.3
1350,ffffffff,156.08,-2.4
1351,ffffffff,179.54,-24.8
1352,ffffffff,146.91,6.99
1353,ffffffff,140.16,-43.21
1354,ffffffff,176.61,-21.69
1355,ffffffff,89.8,-42.56
1356,ffffffff,179.67,-24.01
1357,ffffffff,87.7,-42.01
1358,ffffffff,179.24,-24.74
1359,ffffffff,125.14,-45.24
1360,ffffffff,172.39,-29.49
1361,ffffffff,175.19,-27.62
1362,ffffffff,159.98,-36.2
1363,ffffffff,158.5,-36.83
1364,ffffffff,110.39,-45.32
1365,ffffffff,98.41,-44.09
1366,ffffffff,166.25,-32.85
1367,ffffffff,142.99,-42.07
1368,ffffffff,179.22,-24.38
1369,ffffffff,171.51,-16.74
1370,ffffffff,175.26,-19.97
1371,ffffffff,159.24,-5.01
1372,ffffffff,84.91,-41.01
1373,ffffffff,178.01,-22.01
1374,ffffffff,136.27,-43.3
1375,ffffffff,175.32,-19.66
1376,ffffffff,178.73,-22.41
1377,ffffffff,165.38,-10.65
1378,ffffffff,172.76,-17.39
1379,ffffffff,165.53,-10.75
1380,ffffffff,178.29,-21.86
1381,ffffffff,174.89,-26.88
1382,ffffffff,148.74,5.96
1383,ffffffff,162.18,-34.3
1384,ffffffff,137.25,-42.75
1385,ffffffff,177.12,-20.68
1386,ffffffff,122.72,-44.56
1387,ffffffff,174.56,-18.48
1388,ffffffff,174.65,-18.54
1389,ffffffff,178.12,-21.3
1390,ffffffff,167.62,-12.24
1391,ffffffff,179.79,-22.54
1392,ffffffff,174.3,-17.98
1393,ffffffff,124.83,-44.23
1394,ffffffff,179.82,-22.6
1395,ffffffff,84.99,-40.52
1396,ffffffff,179.01,-23.12
1397,ffffffff,173.7,-26.9
1398,ffffffff,123.77,-44.12
1399,ffffffff,174.31,-17.69
1400,ffffffff,167.5,-30.5
1401,ffffffff,137.89,16.48
1402,ffffffff,175.84,-25.11
1403,ffffffff,175.52,-18.46
1404,ffffffff,110.65,-44.24
1405,ffffffff,93.09,-42.27
1406,ffffffff,168.85,-12.53
1407,ffffffff,179.9,-21.75
1408,ffffffff,178.74,-22.77
1409,ffffffff,177.6,-19.92
1410,ffffffff,138,-41.69
1411,ffffffff,179.74,-21.97
1412,ffffffff,179.65,-22.01
1413,ffffffff,167.12,-30.4
1414,ffffffff,177.22,-23.73
1415,ffffffff,166.58,-30.57
1416,ffffffff,87.82,-40.92
1417,ffffffff,151.91,3.95
1418,ffffffff,106.83,-43.71
1419,ffffffff,167.52,-10.85
1420,ffffffff,174.87,-25.09
1421,ffffffff,143.66,-39.91
1422,ffffffff,179.22,-21.88
1423,ffffffff,151.22,-37.4
1424,ffffffff,162.01,-5.62
1425,ffffffff,174.59,-25.18
1426,ffffffff,66.2,-32.9
1427,ffffffff,179.62,-21.45
1428,ffffffff,179.18,-21.75
1429,ffffffff,113.73,-43.8
1430,ffffffff,177.51,-22.97
1431,ffffffff,150.46,-37.39
1432,ffffffff,179.12,-21.42
1433,ffffffff,107.46,-43.37
1434,ffffffff,160.02,-3.27
1435,ffffffff,86.36,-40.2
1436,ffffffff,169.86,-27.59
1437,ffffffff,164.66,-30.63
1438,ffffffff,150.25,-37.13
1439,ffffffff,122.38,-43.04
1440,ffffffff,144.54,11.3
1441,ffffffff,161.38,-32.1
1442,ffffffff,179.34,-19.76
1443,ffffffff,109.63,-43.22
1444,ffffffff,177.95,-21.67
1445,ffffffff,170.77,-12.53
1446,ffffffff,173.23,-24.93
1447,ffffffff,153.22,-35.5
1448,ffffffff,169.68,-27.08
1449,ffffffff,157.53,-33.55
1450,ffffffff,157.38,-33.52
1451,ffffffff,155.9,-34.18
1452,ffffffff,155.1,-34.51
1453,ffffffff,130.15,-41.59
1454,ffffffff,161.76,-4.03
1455,ffffffff,178.14,-18.19
1456,ffffffff,64.93,-32.05
1457,ffffffff,179.03,-20.25
1458,ffffffff,173.6,-24.13
1459,ffffffff,175.47,-15.85
1460,ffffffff,154.13,-34.63
1461,ffffffff,142.45,-38.65
1462,ffffffff,160.47,-31.57
1463,ffffffff,160.69,-31.38
1464,ffffffff,128.99,-41.31
1465,ffffffff,96.17,-41.42
1466,ffffffff,153.03,4.53
1467,ffffffff,153.32,4.26
1468,ffffffff,135.05,19.65
1469,ffffffff,164.87,-28.94
1470,ffffffff,172.92,-13.2
1471,ffffffff,177.88,-17.22
1472,ffffffff,178.28,-20.12
1473,ffffffff,175.26,-22.24
1474,ffffffff,161.39,-30.66
1475,ffffffff,86.26,-39.47
1476,ffffffff,128.72,-41.06
1477,ffffffff,174.41,-14.15
1478,ffffffff,177.93,-20.07
1479,ffffffff,178.01,-19.97
1480,ffffffff,171.01,-24.76
1481,ffffffff,148.68,-35.89
1482,ffffffff,157.06,1.28
1483,ffffffff,151.04,-34.85
1484,ffffffff,174.69,-22.05
1485,ffffffff,63.69,-31.26
1486,ffffffff,148.73,8.83
1487,ffffffff,148.48,-35.66
1488,ffffffff,162.48,-29.46
1489,ffffffff,164.66,-5.27
1490,ffffffff,172.02,-11.64
1491,ffffffff,135.73,19.4
1492,ffffffff,87.33,-39.34
1493,ffffffff,156.02,2.62
1494,ffffffff,160.95,-1.78
1495,ffffffff,136.42,-38.91
1496,ffffffff,142.21,-37.36
1497,ffffffff,176.64,-15.07
1498,ffffffff,100.76,-41.23
1499,ffffffff,175.88,-14.19
1500,ffffffff,163.06,-3.28
1501,ffffffff,169.06,-8.49
1502,ffffffff,113.85,-41.49
1503,ffffffff,120.08,-40.91
1504,ffffffff,91.4,-39.73
1505,ffffffff,154.04,-32.37
1506,ffffffff,154.04,-32.37
1507,ffffffff,173.1,-21.8
1508,ffffffff,154.28,-32.12
1509,ffffffff,128.32,-39.74
1510,ffffffff,140.05,16.55
1511,ffffffff,151.27,7.54
1512,ffffffff,176.62,-14.03
1513,ffffffff,143.02,-36.2
1514,ffffffff,163.73,-3.23
1515,ffffffff,152.18,6.81
1516,ffffffff,102.42,-40.79
1517,ffffffff,179.29,-16.93
1518,ffffffff,114.88,-40.87
1519,ffffffff,173.35,-21.16
1520,ffffffff,159.47,-29.34
1521,ffffffff,139.85,-36.87
1522,ffffffff,159.64,-28.99
1523,ffffffff,131.38,22.78
1524,ffffffff,124.04,-39.75
1525,ffffffff,131.49,-38.47
1526,ffffffff,117.09,-40.35
1527,ffffffff,146.25,12.16
1528,ffffffff,170.03,-7.78
1529,ffffffff,170.91,-8.52
1530,ffffffff,90.56,-39.05
1531,ffffffff,69.42,-33.35
1532,ffffffff,144.63,-34.81
1533,ffffffff,166.3,-4.57
1534,ffffffff,165.61,-25.12
1535,ffffffff,157.78,2.79
1536,ffffffff,156.61,-29.83
1537,ffffffff,176.4,-17.97
1538,ffffffff,145.22,-34.37
1539,ffffffff,128.99,-38.6
1540,ffffffff,86.25,-38.12
1541,ffffffff,77.03,-35.83
1542,ffffffff,144.07,14.04
1543,ffffffff,168.55,-23.07
1544,ffffffff,170.18,-21.83
1545,ffffffff,147.93,-33.12
1546,ffffffff,154.8,5.63
1547,ffffffff,178.62,-15.91
1548,ffffffff,111.01,-40.07
1549,ffffffff,145.16,-33.96
1550,ffffffff,162.71,-0.9
1551,ffffffff,167.26,-4.65
1552,ffffffff,167.11,-23.52
1553,ffffffff,170.97,-21
1554,ffffffff,174.2,-10.13
1555,ffffffff,153.07,7.36
1556,ffffffff,174.57,-18.39
1557,ffffffff,114.46,-39.66
1558,ffffffff,161.81,0.32
1559,ffffffff,122.66,-38.74
1560,ffffffff,156.25,-28.78
1561,ffffffff,155.05,6
1562,ffffffff,163.92,-24.71
1563,ffffffff,98.72,-39.22
1564,ffffffff,98.73,-39.22
1565,ffffffff,162.96,-25.08
1566,ffffffff,178.64,-14.84
1567,ffffffff,163.73,-24.56
1568,ffffffff,154.47,6.68
1569,ffffffff,171.79,-19.56
1570,ffffffff,170.66,-20.25
1571,ffffffff,168.56,-21.59
1572,ffffffff,137.71,19.17
1573,ffffffff,168.14,-4.4
1574,ffffffff,161.78,-25.45
1575,ffffffff,177.35,-11.54
1576,ffffffff,174.76,-17.28
1577,ffffffff,170.59,-6.16
1578,ffffffff,166.23,-22.63
1579,ffffffff,144.05,-33.06
1580,ffffffff,173.37,-18.05
1581,ffffffff,144.39,-32.9
1582,ffffffff,156.07,-27.88
1583,ffffffff,133.7,-35.91
1584,ffffffff,116.54,-38.65
1585,ffffffff,176.33,-15.75
1586,ffffffff,178.09,-11.64
1587,ffffffff,138.24,19
1588,ffffffff,155.17,6.61
1589,ffffffff,137.98,19.19
1590,ffffffff,177.24,-10.92
1591,ffffffff,159.97,-25.7
1592,ffffffff,167.15,-2.88
1593,ffffffff,148.91,11.58
1594,ffffffff,144.19,15.03
1595,ffffffff,146.5,-31.51
1596,ffffffff,158.74,-26.07
1597,ffffffff,92.38,-37.96
1598,ffffffff,82.39,-36.31
1599,ffffffff,166.09,-1.79
1600,ffffffff,173.88,-16.94
1601,ffffffff,162.44,-24.02
1602,ffffffff,165.9,-1.61
1603,ffffffff,149.57,11.38
1604,ffffffff,144.03,-32.06
1605,ffffffff,162.79,1.18
1606,ffffffff,75.68,-34.57
1607,ffffffff,145.68,-31.33
1608,ffffffff,150.45,-29.41
1609,ffffffff,163.93,-22.61
1610,ffffffff,163.93,-22.6
1611,ffffffff,148.06,-30.34
1612,ffffffff,165.02,-0.43
1613,ffffffff,158.55,-25.45
1614,ffffffff,154.93,-27.18
1615,ffffffff,164.82,-0.08
1616,ffffffff,127.17,25.68
1617,ffffffff,153.41,-27.69
1618,ffffffff,161.05,-23.81
1619,ffffffff,161.86,-23.33
1620,ffffffff,179.23,-12.06
1621,ffffffff,139.73,-32.85
1622,ffffffff,150.99,10.8
